"time","Average_SWP","Average_PP","Average_DF","date_time","Time","mean_sap_flow"
294.6,7.4406,3.1428,5.7954,2022-10-21 14:24:00,2022-10-21 14:30:00,5.2917
294.62,7.2574,2.9861,5.9049,2022-10-21 14:53:00,2022-10-21 15:00:00,5.12175
294.65,6.4554,2.7946,6.3443,2022-10-21 15:36:00,2022-10-21 15:30:00,4.625
294.67,6.5923,2.663,7.5876,2022-10-21 16:05:00,2022-10-21 16:00:00,4.62765
294.69,6.1403,2.2985,4.7286,2022-10-21 16:34:00,2022-10-21 16:30:00,4.2194
294.71,4.9394,1.8603,3.3495,2022-10-21 17:02:00,2022-10-21 17:00:00,3.39985
294.73,4.1679,1.3794,2.7178,2022-10-21 17:31:00,2022-10-21 17:30:00,2.77365
294.75,3.2588,0.97235,2.239,2022-10-21 18:00:00,2022-10-21 18:00:00,2.115575
294.77,1.6296,0.55543,1.619,2022-10-21 18:29:00,2022-10-21 18:30:00,1.092515
294.79,0.91618,0.26504,0.89643,2022-10-21 18:58:00,2022-10-21 19:00:00,0.59061
294.81,0.60327,0.18384,0.50473,2022-10-21 19:26:00,2022-10-21 19:30:00,0.393555
294.83,0.41918,0.16254,0.30105,2022-10-21 19:55:00,2022-10-21 20:00:00,0.29086
294.85,0.33184,0.17258,2.2578,2022-10-21 20:24:00,2022-10-21 20:30:00,0.25221
294.88,0.27582,0.16671,1.5871,2022-10-21 21:07:00,2022-10-21 21:00:00,0.221265
294.9,0.257,0.14099,1.2018,2022-10-21 21:36:00,2022-10-21 21:30:00,0.198995
294.92,0.25181,0.15176,0.72186,2022-10-21 22:05:00,2022-10-21 22:00:00,0.201785
294.94,0.23592,0.14911,0.89204,2022-10-21 22:34:00,2022-10-21 22:30:00,0.192515
294.96,0.2251,0.13937,1.7205,2022-10-21 23:02:00,2022-10-21 23:00:00,0.182235
294.98,0.27197,0.16064,0.53191,2022-10-21 23:31:00,2022-10-21 23:30:00,0.216305
295,0,0.0015939,0.76008,2022-10-22,2022-10-22,0.00079695
295.02,0.0044681,0.0056572,0.4986,2022-10-22 00:29:00,2022-10-22 00:30:00,0.00506265
295.04,0.013709,0.020267,0.84839,2022-10-22 00:58:00,2022-10-22 01:00:00,0.016988
295.06,0.026384,0.016021,1.0199,2022-10-22 01:26:00,2022-10-22 01:30:00,0.0212025
295.08,0.04852,0.025969,1.2452,2022-10-22 01:55:00,2022-10-22 02:00:00,0.0372445
295.1,0.14656,0.031014,1.1504,2022-10-22 02:24:00,2022-10-22 02:30:00,0.088787
295.12,0.13289,0.043955,0.23185,2022-10-22 02:53:00,2022-10-22 03:00:00,0.0884225
295.15,0.11252,0.039012,0.090547,2022-10-22 03:36:00,2022-10-22 03:30:00,0.075766
295.17,0.13089,0.049163,0.041501,2022-10-22 04:05:00,2022-10-22 04:00:00,0.0900265
295.19,0.12122,0.046267,0.62163,2022-10-22 04:34:00,2022-10-22 04:30:00,0.0837435
295.21,0.12453,0.049825,1.3205,2022-10-22 05:02:00,2022-10-22 05:00:00,0.0871775
295.23,0.14628,0.069185,1.4648,2022-10-22 05:31:00,2022-10-22 05:30:00,0.1077325
295.25,0.14242,0.068201,1.4163,2022-10-22 06:00:00,2022-10-22 06:00:00,0.1053105
295.27,0.1398,0.064343,1.4505,2022-10-22 06:29:00,2022-10-22 06:30:00,0.1020715
295.29,0.15131,0.096381,0.46761,2022-10-22 06:58:00,2022-10-22 07:00:00,0.1238455
295.31,0.14009,0.090599,1.338,2022-10-22 07:26:00,2022-10-22 07:30:00,0.1153445
295.33,0.1727,0.10164,0.67116,2022-10-22 07:55:00,2022-10-22 08:00:00,0.13717
295.35,0.18999,0.12142,1.0042,2022-10-22 08:24:00,2022-10-22 08:30:00,0.155705
295.38,0.16921,0.087637,1.0981,2022-10-22 09:07:00,2022-10-22 09:00:00,0.1284235
295.4,0.18697,0.10013,1.785,2022-10-22 09:36:00,2022-10-22 09:30:00,0.14355
295.42,0.20568,0.12143,0.98131,2022-10-22 10:05:00,2022-10-22 10:00:00,0.163555
295.44,0.19494,0.12923,1.2036,2022-10-22 10:34:00,2022-10-22 10:30:00,0.162085
295.46,0.15641,0.099878,1.7804,2022-10-22 11:02:00,2022-10-22 11:00:00,0.128144
295.48,0.19228,0.13444,3.1301,2022-10-22 11:31:00,2022-10-22 11:30:00,0.16336
295.5,0.18864,0.11919,1.3694,2022-10-22 12:00:00,2022-10-22 12:00:00,0.153915
295.52,0.20641,0.14238,0.65426,2022-10-22 12:29:00,2022-10-22 12:30:00,0.174395
295.54,0.19306,0.16133,0.93721,2022-10-22 12:58:00,2022-10-22 13:00:00,0.177195
295.56,0.19075,0.165,3.042,2022-10-22 13:26:00,2022-10-22 13:30:00,0.177875
295.58,0.096415,0.075309,4.1013,2022-10-22 13:55:00,2022-10-22 14:00:00,0.085862
295.6,0.061118,0.019369,4.2584,2022-10-22 14:24:00,2022-10-22 14:30:00,0.0402435
295.62,0.47365,0.049096,3.193,2022-10-22 14:53:00,2022-10-22 15:00:00,0.261373
295.65,1.036,0.060903,3.9837,2022-10-22 15:36:00,2022-10-22 15:30:00,0.5484515
295.67,0.79656,0.087144,3.3832,2022-10-22 16:05:00,2022-10-22 16:00:00,0.441852
295.69,1.0671,0.11205,3.0672,2022-10-22 16:34:00,2022-10-22 16:30:00,0.589575
295.71,0.75786,0.078501,3.7106,2022-10-22 17:02:00,2022-10-22 17:00:00,0.4181805
295.73,0.22059,0.066195,4.5511,2022-10-22 17:31:00,2022-10-22 17:30:00,0.1433925
295.75,0.083969,0.063929,4.6636,2022-10-22 18:00:00,2022-10-22 18:00:00,0.073949
295.77,0.03473,0.088174,0.42615,2022-10-22 18:29:00,2022-10-22 18:30:00,0.061452
295.79,0.03269,0.10642,4.2755,2022-10-22 18:58:00,2022-10-22 19:00:00,0.069555
295.81,0.038418,0.11982,4.1416,2022-10-22 19:26:00,2022-10-22 19:30:00,0.079119
295.83,0.058627,0.19477,1.0962,2022-10-22 19:55:00,2022-10-22 20:00:00,0.1266985
295.85,0.049948,0.15369,1.3161,2022-10-22 20:24:00,2022-10-22 20:30:00,0.101819
295.88,0.057083,0.14391,3.1415,2022-10-22 21:07:00,2022-10-22 21:00:00,0.1004965
295.9,0.082396,0.182,3.5485,2022-10-22 21:36:00,2022-10-22 21:30:00,0.132198
295.92,0.097942,0.25013,0.4115,2022-10-22 22:05:00,2022-10-22 22:00:00,0.174036
295.94,0.12884,0.27385,4.2899,2022-10-22 22:34:00,2022-10-22 22:30:00,0.201345
295.96,0.22391,0.38983,2.4211,2022-10-22 23:02:00,2022-10-22 23:00:00,0.30687
295.98,0.27935,0.47547,2.5812,2022-10-22 23:31:00,2022-10-22 23:30:00,0.37741
296,0.031213,0.10432,1.1798,2022-10-23,2022-10-23,0.0677665
296.02,0.12679,0.18213,0.31425,2022-10-23 00:29:00,2022-10-23 00:30:00,0.15446
296.04,0.14439,0.22539,0.19717,2022-10-23 00:58:00,2022-10-23 01:00:00,0.18489
296.06,0.14132,0.23904,0.20972,2022-10-23 01:26:00,2022-10-23 01:30:00,0.19018
296.08,0.14896,0.37857,0.17919,2022-10-23 01:55:00,2022-10-23 02:00:00,0.263765
296.1,0.11468,0.49151,0.20792,2022-10-23 02:24:00,2022-10-23 02:30:00,0.303095
296.12,0.055685,0.50989,0.47092,2022-10-23 02:53:00,2022-10-23 03:00:00,0.2827875
296.15,0.073637,0.43413,0.69036,2022-10-23 03:36:00,2022-10-23 03:30:00,0.2538835
296.17,0.079036,0.44533,0.91429,2022-10-23 04:05:00,2022-10-23 04:00:00,0.262183
296.19,0.11032,0.4861,1.8321,2022-10-23 04:34:00,2022-10-23 04:30:00,0.29821
296.21,0.11992,0.59522,1.0757,2022-10-23 05:02:00,2022-10-23 05:00:00,0.35757
296.23,0.17285,0.56114,0.58035,2022-10-23 05:31:00,2022-10-23 05:30:00,0.366995
296.25,0.12148,0.52395,0.57475,2022-10-23 06:00:00,2022-10-23 06:00:00,0.322715
296.27,0.091678,0.51619,0.06923,2022-10-23 06:29:00,2022-10-23 06:30:00,0.303934
296.29,0.099999,0.46941,0.12921,2022-10-23 06:58:00,2022-10-23 07:00:00,0.2847045
296.31,0.10593,0.50357,0.17458,2022-10-23 07:26:00,2022-10-23 07:30:00,0.30475
296.33,0.085986,0.47441,0.15586,2022-10-23 07:55:00,2022-10-23 08:00:00,0.280198
296.35,0.099583,0.49017,0.15327,2022-10-23 08:24:00,2022-10-23 08:30:00,0.2948765
296.38,0.077822,0.40231,0.024987,2022-10-23 09:07:00,2022-10-23 09:00:00,0.240066
296.4,0.066396,0.35098,0.016842,2022-10-23 09:36:00,2022-10-23 09:30:00,0.208688
296.42,0.066315,0.25022,0.0050151,2022-10-23 10:05:00,2022-10-23 10:00:00,0.1582675
296.44,0.038733,0.15132,0,2022-10-23 10:34:00,2022-10-23 10:30:00,0.0950265
296.46,0.020706,0.060779,0,2022-10-23 11:02:00,2022-10-23 11:00:00,0.0407425
296.48,0.006161,0.053966,0,2022-10-23 11:31:00,2022-10-23 11:30:00,0.0300635
296.5,0,0.043801,0,2022-10-23 12:00:00,2022-10-23 12:00:00,0.0219005
296.52,0,0.043193,0.11818,2022-10-23 12:29:00,2022-10-23 12:30:00,0.0215965
296.54,0,0.02598,0,2022-10-23 12:58:00,2022-10-23 13:00:00,0.01299
296.56,0,0.012064,0.37698,2022-10-23 13:26:00,2022-10-23 13:30:00,0.006032
296.58,0.032873,0.0038945,0,2022-10-23 13:55:00,2022-10-23 14:00:00,0.01838375
296.6,0,0,0,2022-10-23 14:24:00,2022-10-23 14:30:00,0
296.62,0,0.015112,0,2022-10-23 14:53:00,2022-10-23 15:00:00,0.007556
296.65,0,0.024961,0,2022-10-23 15:36:00,2022-10-23 15:30:00,0.0124805
296.67,0,0.021573,0,2022-10-23 16:05:00,2022-10-23 16:00:00,0.0107865
296.69,0,0.027354,0,2022-10-23 16:34:00,2022-10-23 16:30:00,0.013677
296.71,0,0.034073,0,2022-10-23 17:02:00,2022-10-23 17:00:00,0.0170365
296.73,0,0.044957,0,2022-10-23 17:31:00,2022-10-23 17:30:00,0.0224785
296.75,0,0.041714,0,2022-10-23 18:00:00,2022-10-23 18:00:00,0.020857
296.77,0,0.054749,0,2022-10-23 18:29:00,2022-10-23 18:30:00,0.0273745
296.79,0,0.062421,0,2022-10-23 18:58:00,2022-10-23 19:00:00,0.0312105
296.81,0.0053515,0.064567,0,2022-10-23 19:26:00,2022-10-23 19:30:00,0.03495925
296.83,0.012582,0.066766,0,2022-10-23 19:55:00,2022-10-23 20:00:00,0.039674
296.85,0.02076,0.053966,0,2022-10-23 20:24:00,2022-10-23 20:30:00,0.037363
296.88,0.021345,0.043526,0,2022-10-23 21:07:00,2022-10-23 21:00:00,0.0324355
296.9,0.023257,0.025848,0,2022-10-23 21:36:00,2022-10-23 21:30:00,0.0245525
296.92,0.025838,0.025848,0.074213,2022-10-23 22:05:00,2022-10-23 22:00:00,0.025843
296.94,0.037626,0.37547,0.13465,2022-10-23 22:34:00,2022-10-23 22:30:00,0.206548
296.96,0.16314,0.99664,0.3163,2022-10-23 23:02:00,2022-10-23 23:00:00,0.57989
296.98,0.13519,1.5524,0.27789,2022-10-23 23:31:00,2022-10-23 23:30:00,0.843795
297,0.098288,0.6595,1.3073,2022-10-24,2022-10-24,0.378894
297.02,0.062341,0.31467,0.45165,2022-10-24 00:29:00,2022-10-24 00:30:00,0.1885055
297.04,0.18508,0.10638,0.99299,2022-10-24 00:58:00,2022-10-24 01:00:00,0.14573
297.06,0.38701,0.16739,1.4603,2022-10-24 01:26:00,2022-10-24 01:30:00,0.2772
297.08,0.3854,0.14542,0.57949,2022-10-24 01:55:00,2022-10-24 02:00:00,0.26541
297.1,0.37186,0.23999,0.2381,2022-10-24 02:24:00,2022-10-24 02:30:00,0.305925
297.12,0.33869,0.21433,0.4199,2022-10-24 02:53:00,2022-10-24 03:00:00,0.27651
297.15,0.32672,0.2659,0.48515,2022-10-24 03:36:00,2022-10-24 03:30:00,0.29631
297.17,0.33769,0.2588,0.51873,2022-10-24 04:05:00,2022-10-24 04:00:00,0.298245
297.19,0.48171,0.34517,0.26723,2022-10-24 04:34:00,2022-10-24 04:30:00,0.41344
297.21,0.65665,0.35518,0.14983,2022-10-24 05:02:00,2022-10-24 05:00:00,0.505915
297.23,0.68433,0.39012,0.20018,2022-10-24 05:31:00,2022-10-24 05:30:00,0.537225
297.25,0.62718,0.34867,0.25383,2022-10-24 06:00:00,2022-10-24 06:00:00,0.487925
297.27,0.54417,0.27491,0.26496,2022-10-24 06:29:00,2022-10-24 06:30:00,0.40954
297.29,0.53846,0.20278,1.4808,2022-10-24 06:58:00,2022-10-24 07:00:00,0.37062
297.31,0.44588,0.093103,0.17644,2022-10-24 07:26:00,2022-10-24 07:30:00,0.2694915
297.33,0.36155,0.057531,0.21647,2022-10-24 07:55:00,2022-10-24 08:00:00,0.2095405
297.35,0.27816,0.028137,0.17122,2022-10-24 08:24:00,2022-10-24 08:30:00,0.1531485
297.38,0.26416,0,1.5638,2022-10-24 09:07:00,2022-10-24 09:00:00,0.13208
297.4,0.23598,0,1.4011,2022-10-24 09:36:00,2022-10-24 09:30:00,0.11799
297.42,0.20256,0,1.3314,2022-10-24 10:05:00,2022-10-24 10:00:00,0.10128
297.44,0.087745,0,0.38774,2022-10-24 10:34:00,2022-10-24 10:30:00,0.0438725
297.46,0.034011,0,0.61001,2022-10-24 11:02:00,2022-10-24 11:00:00,0.0170055
297.48,0,0,0.31571,2022-10-24 11:31:00,2022-10-24 11:30:00,0
297.5,0,0,0.53894,2022-10-24 12:00:00,2022-10-24 12:00:00,0
297.52,0,0,0.25209,2022-10-24 12:29:00,2022-10-24 12:30:00,0
297.54,0.19714,0,0.3044,2022-10-24 12:58:00,2022-10-24 13:00:00,0.09857
297.56,0.36991,0,0.47266,2022-10-24 13:26:00,2022-10-24 13:30:00,0.184955
297.58,0.71994,0,1.4897,2022-10-24 13:55:00,2022-10-24 14:00:00,0.35997
297.6,1.4471,0,1.8726,2022-10-24 14:24:00,2022-10-24 14:30:00,0.72355
297.62,1.342,0,1.7847,2022-10-24 14:53:00,2022-10-24 15:00:00,0.671
297.65,1.0131,0,2.6162,2022-10-24 15:36:00,2022-10-24 15:30:00,0.50655
297.67,0.85617,0,4.3742,2022-10-24 16:05:00,2022-10-24 16:00:00,0.428085
297.69,0.75369,0,1.6942,2022-10-24 16:34:00,2022-10-24 16:30:00,0.376845
297.71,0.37518,0,1.5639,2022-10-24 17:02:00,2022-10-24 17:00:00,0.18759
297.73,0.16611,0,1.0532,2022-10-24 17:31:00,2022-10-24 17:30:00,0.083055
297.75,0.088447,0,1.0847,2022-10-24 18:00:00,2022-10-24 18:00:00,0.0442235
297.77,0.025061,0,1.2505,2022-10-24 18:29:00,2022-10-24 18:30:00,0.0125305
297.79,0,0,0.26776,2022-10-24 18:58:00,2022-10-24 19:00:00,0
297.81,0,0,0.10775,2022-10-24 19:26:00,2022-10-24 19:30:00,0
297.83,0,0,0.59271,2022-10-24 19:55:00,2022-10-24 20:00:00,0
297.85,0,0,0.29391,2022-10-24 20:24:00,2022-10-24 20:30:00,0
297.88,0,0,0.47531,2022-10-24 21:07:00,2022-10-24 21:00:00,0
297.9,0,0,0.03372,2022-10-24 21:36:00,2022-10-24 21:30:00,0
297.92,0,0,0,2022-10-24 22:05:00,2022-10-24 22:00:00,0
297.94,0,0,0,2022-10-24 22:34:00,2022-10-24 22:30:00,0
297.96,0,0,0.44447,2022-10-24 23:02:00,2022-10-24 23:00:00,0
297.98,0,0,0,2022-10-24 23:31:00,2022-10-24 23:30:00,0
298,0.19196,0.098452,0.12403,2022-10-25,2022-10-25,0.145206
298.02,0.18347,0.089274,0.32451,2022-10-25 00:29:00,2022-10-25 00:30:00,0.136372
298.04,0.16959,0.077209,0.20793,2022-10-25 00:58:00,2022-10-25 01:00:00,0.1233995
298.06,0.16959,0.10301,0.7923,2022-10-25 01:26:00,2022-10-25 01:30:00,0.1363
298.08,0.16026,0.098699,1.2251,2022-10-25 01:55:00,2022-10-25 02:00:00,0.1294795
298.1,0.14942,0.13739,1.3694,2022-10-25 02:24:00,2022-10-25 02:30:00,0.143405
298.12,0.12929,0.082613,0.28808,2022-10-25 02:53:00,2022-10-25 03:00:00,0.1059515
298.15,0.11668,0.047817,0.61175,2022-10-25 03:36:00,2022-10-25 03:30:00,0.0822485
298.17,0.10674,0.028064,0.27604,2022-10-25 04:05:00,2022-10-25 04:00:00,0.067402
298.19,0.096514,0.015233,0.37992,2022-10-25 04:34:00,2022-10-25 04:30:00,0.0558735
298.21,0.072135,0.020776,0.36223,2022-10-25 05:02:00,2022-10-25 05:00:00,0.0464555
298.23,0.040641,0.060456,0.12981,2022-10-25 05:31:00,2022-10-25 05:30:00,0.0505485
298.25,0.0085169,0.090725,0.18328,2022-10-25 06:00:00,2022-10-25 06:00:00,0.04962095
298.27,0.0015797,0.084256,0.19979,2022-10-25 06:29:00,2022-10-25 06:30:00,0.04291785
298.29,0.0015797,0.046461,0.65734,2022-10-25 06:58:00,2022-10-25 07:00:00,0.02402035
298.31,0.0037116,0.015563,1.2382,2022-10-25 07:26:00,2022-10-25 07:30:00,0.0096373
298.33,0.10904,0.0093753,1.3262,2022-10-25 07:55:00,2022-10-25 08:00:00,0.05920765
298.35,0.55526,0.1268,1.5116,2022-10-25 08:24:00,2022-10-25 08:30:00,0.34103
298.38,2.1066,0.93344,2.7952,2022-10-25 09:07:00,2022-10-25 09:00:00,1.52002
298.4,4.4236,1.9038,5.0329,2022-10-25 09:36:00,2022-10-25 09:30:00,3.1637
298.42,5.8639,2.6458,6.2665,2022-10-25 10:05:00,2022-10-25 10:00:00,4.25485
298.44,6.432,3.1903,7.959,2022-10-25 10:34:00,2022-10-25 10:30:00,4.81115
298.46,6.8171,3.3742,8.5023,2022-10-25 11:02:00,2022-10-25 11:00:00,5.09565
298.48,5.4272,3.2637,7.8945,2022-10-25 11:31:00,2022-10-25 11:30:00,4.34545
298.5,6.3108,2.834,8.2976,2022-10-25 12:00:00,2022-10-25 12:00:00,4.5724
298.52,4.9993,2.8826,7.8768,2022-10-25 12:29:00,2022-10-25 12:30:00,3.94095
298.54,6.0006,3.2707,8.9052,2022-10-25 12:58:00,2022-10-25 13:00:00,4.63565
298.56,6.9276,3.4843,9.7077,2022-10-25 13:26:00,2022-10-25 13:30:00,5.20595
298.58,6.5018,3.2458,7.6685,2022-10-25 13:55:00,2022-10-25 14:00:00,4.8738
298.6,6.5315,3.1383,6.6708,2022-10-25 14:24:00,2022-10-25 14:30:00,4.8349
298.62,6.2605,2.9242,6.6944,2022-10-25 14:53:00,2022-10-25 15:00:00,4.59235
298.65,5.9841,2.6598,6.4128,2022-10-25 15:36:00,2022-10-25 15:30:00,4.32195
298.67,5.3447,2.3539,6.1426,2022-10-25 16:05:00,2022-10-25 16:00:00,3.8493
298.69,4.6416,1.9489,5.6781,2022-10-25 16:34:00,2022-10-25 16:30:00,3.29525
298.71,4.4844,1.8673,4.8372,2022-10-25 17:02:00,2022-10-25 17:00:00,3.17585
298.73,4.3003,1.699,3.6239,2022-10-25 17:31:00,2022-10-25 17:30:00,2.99965
298.75,3.1896,1.1828,3.2484,2022-10-25 18:00:00,2022-10-25 18:00:00,2.1862
298.77,1.8309,0.70617,2.5038,2022-10-25 18:29:00,2022-10-25 18:30:00,1.268535
298.79,0.9811,0.37556,1.9033,2022-10-25 18:58:00,2022-10-25 19:00:00,0.67833
298.81,0.58645,0.29032,0.61541,2022-10-25 19:26:00,2022-10-25 19:30:00,0.438385
298.83,0.45904,0.30705,0.35815,2022-10-25 19:55:00,2022-10-25 20:00:00,0.383045
298.85,0.37663,0.31246,0.38699,2022-10-25 20:24:00,2022-10-25 20:30:00,0.344545
298.88,0.25831,0.235,0.62329,2022-10-25 21:07:00,2022-10-25 21:00:00,0.246655
298.9,0.23162,0.26224,0.88566,2022-10-25 21:36:00,2022-10-25 21:30:00,0.24693
298.92,0.20221,0.26916,0.4224,2022-10-25 22:05:00,2022-10-25 22:00:00,0.235685
298.94,0.20221,0.28013,0.1809,2022-10-25 22:34:00,2022-10-25 22:30:00,0.24117
298.96,0.19883,0.30471,0.68134,2022-10-25 23:02:00,2022-10-25 23:00:00,0.25177
298.98,0.19883,0.29902,0.032694,2022-10-25 23:31:00,2022-10-25 23:30:00,0.248925
299,0.097578,0.12076,0.62623,2022-10-26,2022-10-26,0.109169
299.02,0.097578,0.099787,0.44954,2022-10-26 00:29:00,2022-10-26 00:30:00,0.0986825
299.04,0.09402,0.07736,0.1864,2022-10-26 00:58:00,2022-10-26 01:00:00,0.08569
299.06,0.087627,0.082153,0.055922,2022-10-26 01:26:00,2022-10-26 01:30:00,0.08489
299.08,0.062944,0.083194,0.13902,2022-10-26 01:55:00,2022-10-26 02:00:00,0.073069
299.1,0.065526,0.070948,0.40429,2022-10-26 02:24:00,2022-10-26 02:30:00,0.068237
299.12,0.059068,0.047488,0.73236,2022-10-26 02:53:00,2022-10-26 03:00:00,0.053278
299.15,0.071499,0.037502,0.44585,2022-10-26 03:36:00,2022-10-26 03:30:00,0.0545005
299.17,0.058555,0.042792,0.33912,2022-10-26 04:05:00,2022-10-26 04:00:00,0.0506735
299.19,0.046186,0.030179,0.32428,2022-10-26 04:34:00,2022-10-26 04:30:00,0.0381825
299.21,0.037354,0.018097,0.36067,2022-10-26 05:02:00,2022-10-26 05:00:00,0.0277255
299.23,0.026282,0.041259,0.48121,2022-10-26 05:31:00,2022-10-26 05:30:00,0.0337705
299.25,0.016151,0.06229,1.319,2022-10-26 06:00:00,2022-10-26 06:00:00,0.0392205
299.27,0.0015827,0.090428,0.24964,2022-10-26 06:29:00,2022-10-26 06:30:00,0.04600535
299.29,0,0.090775,0.067969,2022-10-26 06:58:00,2022-10-26 07:00:00,0.0453875
299.31,0.046109,0.13432,0.83089,2022-10-26 07:26:00,2022-10-26 07:30:00,0.0902145
299.33,0.45288,0.40375,1.5086,2022-10-26 07:55:00,2022-10-26 08:00:00,0.428315
299.35,1.5845,1.0201,1.4478,2022-10-26 08:24:00,2022-10-26 08:30:00,1.3023
299.38,2.9227,1.5467,4.1921,2022-10-26 09:07:00,2022-10-26 09:00:00,2.2347
299.4,3.7761,1.7974,5.8021,2022-10-26 09:36:00,2022-10-26 09:30:00,2.78675
299.42,4.7229,2.0723,5.6766,2022-10-26 10:05:00,2022-10-26 10:00:00,3.3976
299.44,5.9993,2.6009,6.6745,2022-10-26 10:34:00,2022-10-26 10:30:00,4.3001
299.46,6.132,2.9199,7.1719,2022-10-26 11:02:00,2022-10-26 11:00:00,4.52595
299.48,7.746,3.0498,8.0133,2022-10-26 11:31:00,2022-10-26 11:30:00,5.3979
299.5,6.0525,3.0547,8.6817,2022-10-26 12:00:00,2022-10-26 12:00:00,4.5536
299.52,5.2788,3.236,8.0443,2022-10-26 12:29:00,2022-10-26 12:30:00,4.2574
299.54,6.3092,3.4811,10.198,2022-10-26 12:58:00,2022-10-26 13:00:00,4.89515
299.56,6.9021,3.6741,8.7101,2022-10-26 13:26:00,2022-10-26 13:30:00,5.2881
299.58,7.0631,3.5781,7.8333,2022-10-26 13:55:00,2022-10-26 14:00:00,5.3206
299.6,6.663,3.2809,8.1313,2022-10-26 14:24:00,2022-10-26 14:30:00,4.97195
299.62,6.3014,3.046,6.7049,2022-10-26 14:53:00,2022-10-26 15:00:00,4.6737
299.65,5.863,2.8007,8.0553,2022-10-26 15:36:00,2022-10-26 15:30:00,4.33185
299.67,5.5792,2.5815,5.4015,2022-10-26 16:05:00,2022-10-26 16:00:00,4.08035
299.69,5.2836,2.2139,7.4421,2022-10-26 16:34:00,2022-10-26 16:30:00,3.74875
299.71,4.7597,1.9289,5.4701,2022-10-26 17:02:00,2022-10-26 17:00:00,3.3443
299.73,3.8824,1.5906,5.1712,2022-10-26 17:31:00,2022-10-26 17:30:00,2.7365
299.75,2.8467,1.0229,3.8118,2022-10-26 18:00:00,2022-10-26 18:00:00,1.9348
299.77,1.6131,0.46092,2.8755,2022-10-26 18:29:00,2022-10-26 18:30:00,1.03701
299.79,0.9131,0.29699,2.384,2022-10-26 18:58:00,2022-10-26 19:00:00,0.605045
299.81,0.55161,0.17708,4.4603,2022-10-26 19:26:00,2022-10-26 19:30:00,0.364345
299.83,0.37983,0.14556,4.2188,2022-10-26 19:55:00,2022-10-26 20:00:00,0.262695
299.85,0.30256,0.14284,2.0761,2022-10-26 20:24:00,2022-10-26 20:30:00,0.2227
299.88,0.23465,0.095237,0.3744,2022-10-26 21:07:00,2022-10-26 21:00:00,0.1649435
299.9,0.20205,0.11323,3.2592,2022-10-26 21:36:00,2022-10-26 21:30:00,0.15764
299.92,0.17273,0.10545,1.5409,2022-10-26 22:05:00,2022-10-26 22:00:00,0.13909
299.94,0.1532,0.080317,1.5714,2022-10-26 22:34:00,2022-10-26 22:30:00,0.1167585
299.96,0.14404,0.061171,2.4608,2022-10-26 23:02:00,2022-10-26 23:00:00,0.1026055
299.98,0.14404,0.074242,1.3004,2022-10-26 23:31:00,2022-10-26 23:30:00,0.109141
300,0.10341,0.098796,0.31484,2022-10-27,2022-10-27,0.101103
300.02,0.087369,0.10439,0.34327,2022-10-27 00:29:00,2022-10-27 00:30:00,0.0958795
300.04,0.083011,0.14744,0.11734,2022-10-27 00:58:00,2022-10-27 01:00:00,0.1152255
300.06,0.069733,0.15568,0.45551,2022-10-27 01:26:00,2022-10-27 01:30:00,0.1127065
300.08,0.056313,0.15308,0.26281,2022-10-27 01:55:00,2022-10-27 02:00:00,0.1046965
300.1,0.055,0.19039,0.1935,2022-10-27 02:24:00,2022-10-27 02:30:00,0.122695
300.12,0.035494,0.14533,0.03953,2022-10-27 02:53:00,2022-10-27 03:00:00,0.090412
300.15,0.033836,0.15726,0.093973,2022-10-27 03:36:00,2022-10-27 03:30:00,0.095548
300.17,0.022982,0.12393,0.16571,2022-10-27 04:05:00,2022-10-27 04:00:00,0.073456
300.19,0.019454,0.090263,0.32415,2022-10-27 04:34:00,2022-10-27 04:30:00,0.0548585
300.21,0.0092701,0.08032,0.022995,2022-10-27 05:02:00,2022-10-27 05:00:00,0.04479505
300.23,0.007367,0.067957,0.059823,2022-10-27 05:31:00,2022-10-27 05:30:00,0.037662
300.25,0,0.039127,0.2236,2022-10-27 06:00:00,2022-10-27 06:00:00,0.0195635
300.27,0.0037653,0.0018658,0.14534,2022-10-27 06:29:00,2022-10-27 06:30:00,0.00281555
300.29,0.0017825,0.00079419,0.75955,2022-10-27 06:58:00,2022-10-27 07:00:00,0.001288345
300.31,0,0,0.003507,2022-10-27 07:26:00,2022-10-27 07:30:00,0
300.33,0,0,0.31801,2022-10-27 07:55:00,2022-10-27 08:00:00,0
300.35,0.010294,0.012691,1.0694,2022-10-27 08:24:00,2022-10-27 08:30:00,0.0114925
300.38,0.22435,0.044821,0.22291,2022-10-27 09:07:00,2022-10-27 09:00:00,0.1345855
300.4,0.81424,0.16923,1.3766,2022-10-27 09:36:00,2022-10-27 09:30:00,0.491735
300.42,1.1584,0.34774,1.2166,2022-10-27 10:05:00,2022-10-27 10:00:00,0.75307
300.44,1.7211,0.55912,1.7352,2022-10-27 10:34:00,2022-10-27 10:30:00,1.14011
300.46,2.2089,0.79761,2.6926,2022-10-27 11:02:00,2022-10-27 11:00:00,1.503255
300.48,4.0095,1.1884,4.3804,2022-10-27 11:31:00,2022-10-27 11:30:00,2.59895
300.5,4.7103,1.5835,5.4084,2022-10-27 12:00:00,2022-10-27 12:00:00,3.1469
300.52,4.5194,1.8929,5.9037,2022-10-27 12:29:00,2022-10-27 12:30:00,3.20615
