Day of Year,Pinus strobiformis Average Sap flow,Pinus strobiformis sd, Pinus ponderosa Avg. sap flow,Pinus ponderosa sd, Pseudotsuga menziesii Avg. sap flow, Pseudotsuga menziesii sd,Pinus strobiformis  Sensor M1S,Pinus strobiformis Sensor M2N, Pinus strobiformis Sensor M2S, Pinus ponderosa Sensor P1N, Pinus ponderosa Sensor P3S, Pinus ponderosa Sensor P3N,Pseudotsuga menziesii Sensor D1S,Pseudotsuga menziesii Sensor D2S
340.94,0.48256,0.21748,0.31539,0.027504,0.12366,0.061568,0.73311,0.37191,0.34265,0.28847,0.34344,0.31427,0.16719,0.080122
340.96,0.35501,0.20317,0.20441,0.031285,0.069794,0.019335,0.58912,0.25103,0.22488,0.17961,0.23956,0.19407,0.083466,0.056123
340.98,0.2969,0.17397,0.15535,0.027343,0.045731,0.0013191,0.49747,0.1869,0.20633,0.1296,0.18405,0.1524,0.046664,0.044798
341,0.078507,0.0080737,0.050806,0.015887,0.023332,0.032996,0.074507,0.073214,0.0878,0.069106,0.040557,0.042754,0.046664,0
341.02,0.0048598,0.0042597,0.0043819,0.0039242,0.02242,0.031707,0,0.0066328,0.0079467,0.0075721,0.0055736,0,0,0.04484
341.04,0.0049313,0.0043385,0.02406,0.023371,0.059511,0.084161,0.0081611,0.0066328,0,0.0075721,0.050805,0.013802,0,0.11902
341.06,0.0026489,0.004588,0,0,0.037194,0.043534,0,0,0.0079467,0,0,0,0.0064102,0.067977
341.08,0.0053693,0.0046511,0.036471,0.051679,0.11304,0.1508,0.0081611,0,0.0079467,0,0.09561,0.013802,0.0064102,0.21967
341.1,0.018979,0.012501,0.031759,0.037089,0.12504,0.15553,0.03163,0.0066328,0.018675,0,0.07252,0.022756,0.015061,0.23501
341.12,0.024679,0.030127,0.036471,0.051679,0.19855,0.25949,0.059459,0.0066328,0.0079467,0,0.09561,0.013802,0.015061,0.38203
341.15,0.11075,0.040978,0.10949,0.067356,0.21117,0.12344,0.15806,0.08638,0.0878,0.055153,0.18485,0.088467,0.12389,0.29845
341.17,0.21823,0.064588,0.2489,0.11683,0.33947,0.13406,0.29221,0.17306,0.18943,0.14655,0.37618,0.22397,0.24468,0.43426
341.19,0.20144,0.065419,0.23334,0.11701,0.31335,0.097124,0.27203,0.14286,0.18943,0.13018,0.36049,0.20936,0.24468,0.38203
341.21,0.18395,0.062913,0.21291,0.10879,0.30482,0.085052,0.25217,0.12822,0.17146,0.11422,0.32956,0.19495,0.24468,0.36496
341.23,0.17744,0.052464,0.24385,0.13429,0.32197,0.10932,0.23264,0.12822,0.17146,0.13018,0.39202,0.20936,0.24468,0.39927
341.25,0.15857,0.030608,0.24438,0.10316,0.31292,0.073595,0.15806,0.12822,0.18943,0.1633,0.36049,0.20936,0.26088,0.36496
341.27,0.18565,0.019213,0.27687,0.086784,0.32099,0.038277,0.17613,0.17306,0.20777,0.21564,0.37618,0.23878,0.29393,0.34806
341.29,0.36735,0.03611,0.40732,0.045177,0.51425,0.32804,0.35454,0.33939,0.40812,0.36824,0.45679,0.39694,0.74621,0.28229
341.31,0.33342,0.028416,0.41074,0.089947,0.79647,0.48716,0.31269,0.32175,0.36581,0.32849,0.50679,0.39694,1.1409,0.452
341.33,0.37579,0.047101,0.78098,0.5775,1.1275,0.85273,0.3975,0.32175,0.40812,0.34824,0.55795,1.4367,1.7305,0.52453
341.35,0.28794,0.036198,0.68893,0.5352,1.1405,0.87115,0.25217,0.28708,0.32455,0.30899,0.45679,1.301,1.7565,0.52453
341.38,0.35437,0.032545,0.68922,0.46017,1.0725,0.74878,0.35454,0.32175,0.38684,0.34824,0.50679,1.2126,1.602,0.54304
341.4,0.30831,0.050362,0.65532,0.43381,1.0475,0.60661,0.27203,0.28708,0.36581,0.32849,0.48999,1.1475,1.4764,0.61855
341.42,0.3865,0.038792,0.72501,0.41187,1.1679,0.72235,0.35454,0.37529,0.42966,0.40896,0.57526,1.1908,1.6787,0.65716
341.44,0.31503,0.044047,0.68995,0.48,1.2068,0.77736,0.29221,0.28708,0.36581,0.32849,0.50679,1.2346,1.7565,0.65716
341.46,0.34206,0.076102,1.0239,0.93396,1.4169,0.81924,0.29221,0.30431,0.42966,0.36824,0.61024,2.0933,1.9962,0.83762
341.48,0.39966,0.09142,1.2396,0.83427,1.4202,0.85303,0.48656,0.30431,0.40812,0.32849,1.424,1.9661,2.0234,0.81704
341.5,0.54667,0.31748,1.053,0.65403,1.2333,0.70317,0.90604,0.30431,0.42966,0.32849,1.2307,1.5998,1.7305,0.73604
341.52,0.55837,0.30446,0.93672,0.53753,1.1638,0.54809,0.90604,0.33939,0.42966,0.36824,1.0052,1.4367,1.5514,0.77628
341.54,0.53089,0.24124,0.85678,0.46384,1.0716,0.5027,0.80183,0.33939,0.45144,0.34824,0.96551,1.2566,1.427,0.71612
341.56,0.47586,0.18168,0.86502,0.48149,1.0089,0.3859,0.67618,0.32175,0.42966,0.34824,0.94583,1.301,1.2818,0.73604
341.58,0.49948,0.1261,0.93253,0.48591,1.0053,0.3239,0.62741,0.37529,0.49572,0.38848,1.0858,1.3234,1.2343,0.77628
341.6,0.34993,0.054706,0.70921,0.41006,0.80205,0.2865,0.37588,0.28708,0.38684,0.2708,0.77351,1.0833,1.0046,0.59946
341.62,0.34863,0.053541,0.77346,0.41422,0.74842,0.23747,0.33347,0.30431,0.40812,0.30899,0.90678,1.1046,0.91634,0.58051
341.65,0.26376,0.056291,0.65448,0.37155,0.56088,0.20392,0.21344,0.2533,0.32455,0.23373,0.79222,0.93748,0.70507,0.41669
341.67,0.2104,0.099342,0.5709,0.31151,0.39848,0.20918,0.10642,0.22044,0.30434,0.21564,0.69979,0.79728,0.54639,0.25057
341.69,0.18001,0.080455,0.48496,0.26749,0.31365,0.19607,0.090182,0.20438,0.24545,0.18041,0.59269,0.68178,0.45229,0.17501
341.71,0.15178,0.069131,0.43102,0.23311,0.23882,0.15021,0.074507,0.17306,0.20777,0.1633,0.54077,0.58901,0.34503,0.1326
341.73,0.17367,0.073139,0.48362,0.24822,0.25282,0.1304,0.090182,0.20438,0.22644,0.19786,0.64571,0.6073,0.34503,0.16061
341.75,0.18444,0.06763,0.45457,0.20958,0.20178,0.15413,0.10642,0.22044,0.22644,0.21564,0.54077,0.6073,0.31076,0.092796
341.77,0.12355,0.10026,0.41364,0.21916,0.15445,0.10501,0.0081611,0.17306,0.18943,0.1633,0.50679,0.57084,0.2287,0.080197
341.79,0.14266,0.096632,0.45432,0.23776,0.20131,0.016467,0.03163,0.18859,0.20777,0.18041,0.57526,0.6073,0.21295,0.18966
341.81,0.20767,0.027479,0.52629,0.28576,0.25549,0.037896,0.17613,0.22044,0.22644,0.19786,0.71805,0.66297,0.2287,0.28229
341.83,0.2256,0.027197,0.49002,0.25315,0.23217,0.017681,0.1946,0.23675,0.24545,0.19786,0.62792,0.64428,0.24468,0.21967
341.85,0.14105,0.083073,0.37948,0.21808,0.1574,0.035063,0.045124,0.18859,0.18943,0.13018,0.47332,0.53493,0.18219,0.1326
341.88,0.26875,0.066889,0.46773,0.19898,0.1589,0.19096,0.1946,0.28708,0.32455,0.25212,0.50679,0.64428,0.29393,0.023865
341.9,0.22641,0.06381,0.43732,0.21338,0.15445,0.10501,0.15806,0.23675,0.28441,0.19786,0.50679,0.6073,0.2287,0.080197
341.92,0.22538,0.058584,0.355,0.18094,0.11435,0.16171,0.15806,0.2533,0.26478,0.19786,0.31432,0.55282,0.2287,0
341.94,0.20967,0.11727,0.32926,0.18039,0.098723,0.13962,0.074507,0.27008,0.28441,0.19786,0.255,0.53493,0.19745,0
341.96,0.48029,0.22813,0.46246,0.1742,0.12234,0.17301,0.23264,0.52639,0.68185,0.34824,0.37618,0.66297,0.24468,0
341.98,0.65528,0.33661,0.45407,0.15388,0.098723,0.13962,0.31269,0.66756,0.98558,0.32849,0.408,0.62573,0.19745,0
342,0.16442,0.11461,0.1811,0.055808,0,0,0.032195,0.22563,0.23543,0.13134,0.24144,0.17051,0,0
342.02,0.18021,0.1169,0.18999,0.078549,0.0076333,0.010795,0.045931,0.25927,0.23543,0.099573,0.24144,0.22894,0.015267,0
342.04,0.22501,0.10489,0.27766,0.10697,0.057513,0.01444,0.10833,0.3115,0.2552,0.16476,0.3775,0.29072,0.047302,0.067723
342.06,0.14383,0.090925,0.1607,0.092042,0.19435,0.056259,0.045931,0.22563,0.15994,0.055644,0.22717,0.19928,0.15456,0.23413
342.08,0.11736,0.06224,0.13541,0.0089604,0.37446,0.015398,0.045931,0.14621,0.15994,0.13134,0.14568,0.1292,0.38535,0.36357
342.1,0.1807,0.067001,0.18748,0.034492,0.46524,0.070903,0.12538,0.16151,0.2552,0.16476,0.22717,0.17051,0.51538,0.4151
342.12,0.19984,0.054516,0.15999,0.0042808,0.39549,0.11579,0.19811,0.14621,0.2552,0.16476,0.15873,0.15648,0.47736,0.31361
342.15,0.20494,0.047215,0.19911,0.028333,0.33708,0.14559,0.19811,0.16151,0.2552,0.19964,0.22717,0.17051,0.44003,0.23413
342.17,0.11862,0.027467,0.10455,0.012761,0.25842,0.055972,0.12538,0.088397,0.14207,0.11524,0.10798,0.090419,0.298,0.21885
342.19,0,0,0,0,0.14997,0.014204,0,0,0,0,0,0,0.13992,0.16001
342.21,0.26875,0.03007,0.269,0.024178,0.29536,0.23087,0.27696,0.29386,0.23543,0.29238,0.27052,0.24409,0.45861,0.13211
342.23,0.27463,0.038089,0.28263,0.045492,0.3142,0.25751,0.27696,0.3115,0.23543,0.33146,0.24144,0.27499,0.49629,0.13211
342.25,0.01924,0.026459,0.038214,0.027299,0.16614,0.048128,0.0083066,0.049414,0,0.069723,0.021663,0.023256,0.20017,0.13211
342.27,0.055877,0.042329,0.077486,0.033573,0.18332,0.091558,0.045931,0.10229,0.019406,0.11524,0.050981,0.066238,0.24806,0.11858
342.29,0,0,0,0,0.082815,0.021343,0,0,0,0,0,0,0.097907,0.067723
342.31,0,0,0,0,0.0636,0.023048,0,0,0,0,0,0,0.047302,0.079897
342.33,0,0,0,0,0.0076333,0.010795,0,0,0,0,0,0,0.015267,0
342.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342.4,0,0,0.076162,0.1073,0,0,0,0,0,0.19964,0.0055928,0.023256,0,0
342.42,0,0,0.025769,0.028048,0,0,0,0,0,0.055644,0.021663,0,0,0
342.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342.48,0,0,0.040097,0.06945,0,0,0,0,0,0,0.12029,0,0,0
342.5,0.10549,0.18271,0.15833,0.27424,0.046225,0.065372,0,0,0.31646,0,0.47499,0,0,0.09245
342.52,0.50736,0.87878,0.23425,0.35937,0.20544,0.22364,0,0,1.5221,0,0.64801,0.054739,0.047302,0.36357
342.54,1.2883,2.0391,0.45173,0.43969,0.47711,0.13651,0,0.22563,3.6392,0.11524,0.94923,0.29072,0.57363,0.38058
342.56,1.2746,2.0155,0.45976,0.37829,0.87255,0.11176,0,0.22563,3.5983,0.18203,0.89061,0.30664,0.95158,0.79352
342.58,1.0737,1.7085,0.40788,0.33563,0.97745,0.45652,0,0.17712,3.0439,0.19964,0.79506,0.22894,1.3003,0.65464
342.6,1.0956,1.5937,0.60483,0.3512,1.367,1.0888,0.045931,0.3115,2.9295,0.43358,1.0088,0.3721,2.1369,0.59716
342.62,0.87193,1.2505,0.63128,0.34707,1.5829,1.2298,0.045931,0.25927,2.3106,0.47607,1.0289,0.38889,2.4525,0.71336
342.65,0.62375,0.94396,0.50635,0.30506,1.5203,1.1131,0,0.16151,1.7097,0.392,0.85206,0.27499,2.3073,0.73321
342.67,0.42411,0.6191,0.46294,0.32222,1.3167,0.96365,0.032195,0.10229,1.1378,0.31178,0.83295,0.24409,1.9982,0.63534
342.69,0.24878,0.37856,0.42755,0.30454,1.1129,0.8349,0,0.06191,0.68444,0.29238,0.77628,0.21401,1.7032,0.52253
342.71,0.314,0.20258,0.51053,0.28246,0.95603,0.83785,0.25674,0.14621,0.53905,0.392,0.83295,0.30664,1.5485,0.36357
342.73,0.26112,0.11717,0.46039,0.24323,0.76287,0.72585,0.25674,0.14621,0.38042,0.35139,0.73906,0.29072,1.2761,0.24962
342.75,0.11688,0.070918,0.36618,0.22949,0.58521,0.51812,0.0918,0.06191,0.19693,0.25439,0.63015,0.21401,0.95158,0.21885
342.77,0.24929,0.13699,0.46628,0.22264,0.51898,0.48737,0.40474,0.14621,0.19693,0.37157,0.72061,0.30664,0.8636,0.17436
342.79,0.30797,0.16375,0.54692,0.23491,0.5166,0.39948,0.49546,0.19302,0.23543,0.45471,0.81395,0.3721,0.79907,0.23413
342.81,0.24816,0.13586,0.45744,0.17983,0.44908,0.3469,0.40474,0.16151,0.17824,0.43358,0.64801,0.29072,0.69437,0.20378
342.83,0.025281,0.043788,0.10385,0.11483,0.21041,0.030339,0.075843,0,0,0.084386,0.22717,0,0.23186,0.18895
342.85,0,0,0.071028,0.12302,0.1806,0.097614,0,0,0,0,0.21308,0,0.11158,0.24962
342.88,0.0027689,0.0047958,0.04856,0.084108,0.16852,0.1369,0.0083066,0,0,0,0.14568,0,0.071715,0.26532
342.9,0,0,0.03198,0.055392,0.14276,0.15112,0,0,0,0,0.095941,0,0.035905,0.24962
342.92,0,0,0.035993,0.062341,0.11243,0.10822,0,0,0,0,0.10798,0,0.035905,0.18895
342.94,0,0,0.024257,0.042014,0.094476,0.13361,0,0,0,0,0.072771,0,0,0.18895
342.96,0,0,0.044287,0.076708,0.12806,0.17191,0,0,0,0,0.13286,0,0.0064976,0.24962
342.98,0,0,0.0072209,0.012507,0.10189,0.1441,0,0,0,0,0.021663,0,0,0.20378
343,0.12382,0.098715,0.16475,0.10018,0.35173,0.30203,0.23099,0.036618,0.10384,0.11371,0.28017,0.10036,0.13816,0.56529
343.02,0.12134,0.083237,0.15102,0.087767,0.35173,0.30203,0.21193,0.048241,0.10384,0.11371,0.25128,0.08807,0.13816,0.56529
343.04,0.14704,0.079404,0.17547,0.093483,0.34072,0.26602,0.23099,0.073141,0.13699,0.1459,0.28017,0.10036,0.15261,0.52883
343.06,0.099837,0.069892,0.12916,0.073589,0.27716,0.25524,0.17489,0.036618,0.088002,0.11371,0.20925,0.06452,0.096676,0.45764
343.08,0.12541,0.078015,0.15512,0.083546,0.26492,0.19929,0.21193,0.060439,0.10384,0.11371,0.25128,0.10036,0.12401,0.40584
343.1,0.10371,0.06477,0.11385,0.059266,0.22782,0.20404,0.17489,0.048241,0.088002,0.08327,0.18216,0.076115,0.083547,0.3721
343.12,0.091882,0.045705,0.1595,0.11754,0.26845,0.24292,0.1394,0.048241,0.088002,0.08327,0.29486,0.10036,0.096676,0.44022
343.15,0.038123,0.026453,0.14265,0.11946,0.25325,0.23999,0.0081042,0.048241,0.058024,0.08327,0.28017,0.06452,0.083547,0.42295
343.17,0.084705,0.022796,0.16475,0.10018,0.26188,0.2522,0.10567,0.060439,0.088002,0.11371,0.28017,0.10036,0.083547,0.44022
343.19,0.05622,0.030143,0.11301,0.060654,0.207,0.20998,0.08955,0.048241,0.030868,0.068802,0.18216,0.08807,0.058518,0.35548
343.21,0.032965,0.0031748,0.070746,0.032633,0.16309,0.1805,0.031409,0.036618,0.030868,0.041675,0.10604,0.06452,0.035455,0.29072
343.23,0,0,0,0,0.085255,0.12057,0,0,0,0,0,0,0,0.17051
343.25,0.10755,0.057474,0.13722,0.0069034,0.08385,0.056789,0.044809,0.15765,0.12019,0.1296,0.14306,0.13899,0.12401,0.043695
343.27,0.073282,0.054527,0.092971,0.017306,0.041773,0.059076,0.019045,0.12809,0.072708,0.08327,0.082692,0.11295,0.083547,0
343.29,0.10846,0.097385,0.13675,0.026732,0.062003,0.087685,0,0.1884,0.13699,0.11371,0.13048,0.16606,0.12401,0
343.31,0.083255,0.061973,0.10943,0.028014,0.041773,0.059076,0.019045,0.14272,0.088002,0.08327,0.10604,0.13899,0.083547,0
343.33,0.10376,0.084676,0.13481,0.049576,0.062003,0.087685,0.019045,0.1884,0.10384,0.08327,0.18216,0.13899,0.12401,0
343.35,0,0,0.0043018,0.007451,0,0,0,0,0,0,0.012905,0,0,0
343.38,0,0,0.023823,0.041263,0,0,0,0,0,0,0.07147,0,0,0
343.4,0,0,0.30213,0.32967,0,0,0,0,0,0,0.65375,0.25264,0,0
343.42,0.053001,0.0464,0.98446,0.78977,0.12246,0.17318,0,0.086294,0.072708,0.30761,1.8522,0.79358,0.24491,0
343.44,0.43337,0.41718,1.7017,0.8878,0.45863,0.6486,0,0.46791,0.8322,0.93281,2.6733,1.4989,0.91726,0
343.46,1.038,1.0983,1.8388,0.88474,0.99229,0.90059,0,0.92606,2.188,1.1381,2.833,1.5453,1.6291,0.35548
343.48,2.3463,2.6578,2.1203,1.0009,1.9795,0.7863,0.25039,1.4528,5.3358,1.494,3.2746,1.5922,2.5355,1.4235
343.5,4.3656,4.3011,2.6365,0.75143,3.2098,0.93358,1.462,2.3279,9.3068,2.2195,3.504,2.1861,3.8699,2.5497
343.52,4.0336,4.2428,2.7552,0.84359,3.6552,0.99746,1.006,2.2117,8.8831,2.4473,3.7094,2.1087,4.3605,2.9499
343.54,4.0525,3.576,2.759,0.76785,3.9042,1.2664,1.9629,2.013,8.1816,2.6825,3.5622,2.0322,4.7998,3.0087
343.56,3.7438,2.7546,2.8659,0.79659,4.5262,1.591,2.298,2.013,6.9203,2.8898,3.6503,2.0576,5.6512,3.4011
343.58,3.7992,2.4033,3.0331,0.86308,5.144,2.3772,2.686,2.1543,6.5572,3.2473,3.769,2.0831,6.825,3.4631
343.6,3.2255,1.9593,2.4439,0.62455,4.274,2.1186,2.298,1.9021,5.4763,2.6825,2.9141,1.7353,5.772,2.7759
343.62,3.1096,1.7047,2.3432,0.64246,4.2602,1.686,2.3671,1.9021,5.0596,2.5808,2.833,1.6158,5.4523,3.068
343.65,2.4636,1.3159,1.8479,0.53018,3.2475,1.0262,1.8336,1.5812,3.9761,2.03,2.2631,1.2507,3.9731,2.5219
343.67,2.1391,0.88492,1.7064,0.47178,2.595,0.82338,1.9303,1.3772,3.1097,1.9372,2.0182,1.1636,3.1773,2.0128
343.69,1.6991,0.60794,1.6441,0.41789,2.1084,0.56257,1.5831,1.1576,2.3567,1.8459,1.9228,1.1636,2.5062,1.7106
343.71,1.5218,0.47821,1.6487,0.3408,1.8108,0.38121,1.6447,0.99408,1.9265,1.9372,1.7363,1.2727,2.0803,1.5412
343.73,1.1787,0.31782,1.4506,0.21332,1.5031,0.17818,1.3145,0.81551,1.406,1.6966,1.338,1.3171,1.6291,1.3771
343.75,0.72462,0.1611,0.96194,0.10921,1.0092,0.188,0.77066,0.54551,0.85768,1.0341,0.8363,1.0154,1.1421,0.87623
343.77,0.72164,0.13133,0.76365,0.12829,0.83226,0.2452,0.84734,0.58532,0.73224,0.76217,0.63611,0.89267,1.0056,0.65888
343.79,0.63487,0.11954,0.61471,0.17221,0.67992,0.21368,0.77066,0.54551,0.58843,0.60051,0.45005,0.79358,0.83101,0.52883
343.81,0.65485,0.10065,0.59537,0.14282,0.62317,0.2341,0.77066,0.60548,0.58843,0.60051,0.45005,0.73556,0.78871,0.45764
343.83,0.5345,0.10842,0.47844,0.13275,0.56015,0.12012,0.64699,0.52586,0.43066,0.49094,0.33988,0.60451,0.64508,0.47521
343.85,0.52219,0.066656,0.53731,0.12105,0.5021,0.23062,0.52876,0.58532,0.4525,0.53415,0.41788,0.65991,0.66517,0.33903
343.88,0.54766,0.10924,0.5346,0.09754,0.45226,0.27269,0.64699,0.56534,0.43066,0.51244,0.45005,0.64132,0.64508,0.25944
343.9,0.51076,0.10985,0.5346,0.09754,0.41491,0.24158,0.59903,0.54551,0.38774,0.51244,0.45005,0.64132,0.58573,0.24409
343.92,0.43549,0.095562,0.56745,0.098536,0.33807,0.29538,0.37321,0.54551,0.38774,0.49094,0.53277,0.67864,0.54693,0.1292
343.94,0.30906,0.11107,0.44109,0.094561,0.23905,0.27627,0.21193,0.43016,0.28508,0.38674,0.38625,0.55028,0.4344,0.043695
343.96,0.32802,0.1425,0.48659,0.091286,0.23378,0.28371,0.21193,0.48705,0.28508,0.40713,0.46634,0.5863,0.4344,0.033169
343.98,0.34761,0.16123,0.51747,0.07953,0.22425,0.29719,0.21193,0.52586,0.30505,0.44859,0.4993,0.60451,0.4344,0.014105
344,0.87152,0.15145,1.0223,0.36776,0.42174,0.41555,1.0383,0.74254,0.83373,1.273,0.60014,1.1938,0.71558,0.1279
344.02,1.431,0.2308,1.5775,0.37351,0.66087,0.75373,1.6873,1.2397,1.366,1.8284,1.1482,1.7558,1.1938,0.1279
344.04,1.3942,0.23263,1.4854,0.38492,0.63014,0.76456,1.6573,1.2157,1.3097,1.7703,1.0475,1.6385,1.1708,0.089515
344.06,0.8962,0.17246,0.96304,0.32339,0.40879,0.43386,1.0912,0.76368,0.83373,1.2207,0.60014,1.0683,0.71558,0.102
344.08,1.2033,0.16579,1.2964,0.36713,0.55615,0.6771,1.3944,1.0976,1.1179,1.5157,0.87256,1.5009,1.0349,0.077363
344.1,1.2386,0.16167,1.2906,0.36469,0.56142,0.70123,1.4229,1.121,1.1719,1.5435,0.87256,1.4558,1.0573,0.065576
344.12,0.97467,0.12799,1.0333,0.24732,0.43645,0.54059,1.1179,0.87154,0.93456,1.273,0.77901,1.0477,0.81871,0.054193
344.15,1.1565,0.085061,1.2784,0.21037,0.54505,0.72437,1.254,1.0976,1.1179,1.4882,1.0675,1.2795,1.0573,0.032839
344.17,0.2695,0.042398,0.33564,0.14412,0.13711,0.14746,0.31642,0.23393,0.25816,0.4924,0.20889,0.30563,0.24138,0.032839
344.19,0.054476,0.017347,0.10835,0.072412,0.034533,0.016275,0.070746,0.036223,0.05646,0.18938,0.049986,0.085679,0.046041,0.023025
344.21,0.014328,0.0067315,0.057025,0.045315,0.010145,0.0054021,0.018214,0.0065549,0.018214,0.10935,0.030293,0.031437,0.006325,0.013965
344.23,0.0047686,0.0041728,0.088596,0.054631,0.010145,0.0054021,0,0.0065549,0.007751,0.14029,0.094064,0.031437,0.006325,0.013965
344.25,0,0,0.070545,0.070147,0,0,0,0,0,0.14029,0.071349,0,0,0
344.27,0.0047686,0.0041728,0.0073474,0.012726,0,0,0,0.0065549,0.007751,0,0,0.022042,0,0
344.29,0.072053,0.012969,0.038455,0.061917,0.023021,0.032556,0.085625,0.059786,0.070746,0,0.005484,0.10988,0.046041,0
344.31,0.26191,0.013894,0.31314,0.094417,0.12069,0.17068,0.25816,0.25028,0.2773,0.41108,0.22269,0.30563,0.24138,0
344.33,0.61823,0.00052988,0.68507,0.083191,0.26002,0.36773,0.61792,0.61884,0.61792,0.77799,0.61751,0.65971,0.52005,0
344.35,0.63991,0.060391,0.79519,0.067968,0.30798,0.43555,0.57216,0.65947,0.6881,0.87186,0.74234,0.77136,0.61596,0
344.38,0.035509,0.054928,0.27486,0.086304,0.054295,0.076785,0,0.098776,0.007751,0.35234,0.18185,0.2904,0.10859,0
344.4,0.15866,0.13888,0.62665,0.071679,0.18745,0.2651,0,0.21782,0.25816,0.70937,0.58288,0.5877,0.3749,0
344.42,0.39482,0.44935,1.3282,0.35442,0.33765,0.47751,0,0.30067,0.88378,1.4608,1.5973,0.92665,0.6753,0
344.44,0.93473,1.0847,2.0807,0.44353,0.84776,0.99913,0,0.68001,2.1242,2.3138,2.3591,1.5692,1.5543,0.14128
344.46,1.9599,2.4024,2.1808,0.43154,2.1364,0.79787,0,1.2397,4.6401,2.4728,2.3844,1.6851,2.7006,1.5722
344.48,4.1676,4.7065,2.1205,0.40754,3.5452,0.51366,1.0912,1.826,9.5857,2.4407,2.2589,1.6617,3.9085,3.182
344.5,5.2854,6.1155,1.9383,0.3903,4.1813,0.40326,1.6573,1.853,12.346,2.2512,2.0627,1.5009,4.4665,3.8962
344.52,4.1106,5.1464,2.0565,0.57531,4.1172,0.49385,0.59494,1.7194,10.018,2.6026,2.1112,1.4558,4.4665,3.768
344.54,4.0939,4.0355,2.1705,0.65109,3.8751,0.93788,1.809,1.7194,8.7534,2.8013,2.2093,1.5009,4.5383,3.2119
344.56,3.9922,3.2565,2.2983,0.67784,4.6497,1.3366,2.3541,1.88,7.7426,2.9708,2.3088,1.6153,5.5948,3.7046
344.58,4.1933,2.9222,2.3284,0.69003,4.9859,2.2518,2.9804,2.073,7.5267,3.0396,2.2838,1.6617,6.5781,3.3936
344.6,4.3312,2.7416,2.3052,0.8772,4.7658,2.324,3.3879,2.1858,7.4199,3.2848,2.0386,1.5922,6.4091,3.1225
344.62,4.1127,2.2382,2.2626,0.99346,4.6153,1.5535,3.5024,2.243,6.5928,3.3919,1.8722,1.5236,5.7137,3.5168
344.65,3.7743,1.7454,2.2086,1.029,3.9082,0.94218,3.5409,2.1574,5.6247,3.3919,1.7102,1.5236,4.5744,3.242
344.67,3.0465,1.1126,2.0363,0.9592,3.0734,0.66263,3.1633,1.88,4.0961,3.1438,1.4866,1.4783,3.542,2.6049
344.69,2.3974,0.70382,1.7403,0.749,2.3273,0.40286,2.7308,1.5888,2.8725,2.6026,1.2513,1.3669,2.6121,2.0424
344.71,1.8672,0.5058,1.4822,0.65512,1.7551,0.22501,2.2218,1.288,2.0919,2.2201,0.96874,1.258,1.9143,1.596
344.73,1.4114,0.48219,1.1237,0.49093,1.3043,0.076933,1.9019,0.93794,1.3944,1.6557,0.68816,1.0273,1.3587,1.2499
344.75,1.0578,0.44936,0.85086,0.45579,1.1763,0.23132,1.5682,0.72155,0.88378,1.3259,0.41715,0.80951,1.0127,1.3399
344.77,0.84947,0.47225,0.61753,0.4374,0.83213,0.10708,1.3944,0.55908,0.59494,1.0424,0.16862,0.64153,0.75642,0.90785
344.79,0.76754,0.49382,0.51046,0.38896,0.73148,0.16337,1.3378,0.48168,0.4832,0.89574,0.11793,0.51771,0.61596,0.847
344.81,0.7406,0.51715,0.49678,0.37698,0.72339,0.26087,1.3378,0.444,0.44006,0.87186,0.11793,0.50055,0.53892,0.90785
344.83,0.7282,0.47955,0.48072,0.37399,0.58612,0.066754,1.2818,0.46275,0.44006,0.82459,0.082551,0.53502,0.53892,0.63333
344.85,0.7375,0.49566,0.48462,0.3441,0.558,0.080148,1.3097,0.46275,0.44006,0.77799,0.10586,0.57001,0.50133,0.61467
344.88,0.7375,0.49566,0.52012,0.35496,0.54885,0.11947,1.3097,0.46275,0.44006,0.82459,0.13026,0.60552,0.46437,0.63333
344.9,0.72195,0.48484,0.49097,0.32338,0.54009,0.15843,1.2818,0.444,0.44006,0.75495,0.13026,0.5877,0.42807,0.65211
344.92,0.68031,0.44986,0.48096,0.32771,0.43141,0.079911,1.1991,0.444,0.39785,0.75495,0.11793,0.57001,0.3749,0.48791
344.94,0.68731,0.44339,0.5355,0.31891,0.44917,0.10502,1.1991,0.444,0.41884,0.80121,0.18185,0.62346,0.3749,0.52343
344.96,0.69156,0.41611,0.55679,0.2736,0.44902,0.08001,1.1719,0.46275,0.44006,0.77799,0.25085,0.64153,0.39245,0.5056
344.98,0.68254,0.40049,0.53909,0.23339,0.46692,0.10533,1.1448,0.46275,0.44006,0.73207,0.27969,0.60552,0.39245,0.5414
345,0.14941,0.12318,0.10604,0.13711,0.14881,0.054037,0.28946,0.10096,0.057824,0.26428,0.030922,0.0229,0.1106,0.18702
345.02,0.13353,0.1197,0.088095,0.15258,0.11391,0.023834,0.26947,0.087247,0.043885,0.26428,0,0,0.097052,0.13076
345.04,0.11413,0.1207,0.060561,0.10009,0.10776,0.051862,0.2498,0.073948,0.018653,0.17608,0.0055976,0,0.071089,0.14443
