Day of Year,Pinus strobiformis Average Sap flow,Pinus strobiformis sd, Pinus ponderosa Avg. sap flow,Pinus ponderosa sd, Pseudotsuga menziesii Avg. sap flow, Pseudotsuga menziesii sd,Pinus strobiformis  Sensor M1S,Pinus strobiformis Sensor M2N, Pinus strobiformis Sensor M2S, Pinus ponderosa Sensor P1N, Pinus ponderosa Sensor P3S, Pinus ponderosa Sensor P3N,Pseudotsuga menziesii Sensor D1S,Pseudotsuga menziesii Sensor D2S
[Julian Day],[cm hr-1] ,[cm hr-1],[cm hr-1] ,[cm hr-1],[cm hr-1] ,[cm hr-1],[cm hr-1] ,[cm hr-1],[cm hr-1] ,[cm hr-1],[cm hr-1] ,[cm hr-1],[cm hr-1] ,[cm hr-1]
55.667,0.31458,0.23545,0.73405,0.26406,0.50441,0.15044,0.050225,0.39181,0.50172,0.43872,0.94736,0.81606,0.61079,0.39804
55.688,0.45851,0.21265,0.88837,0.26276,0.56608,0.18998,0.22937,0.49665,0.6495,0.59159,1.0914,0.98214,0.70042,0.43174
55.708,0.33564,0.16109,0.68112,0.22294,0.46949,0.053382,0.18005,0.32516,0.50172,0.43872,0.87739,0.72725,0.50723,0.43174
55.729,0.3758,0.13271,0.69865,0.23462,0.46962,0.029416,0.26357,0.34156,0.52228,0.43872,0.89475,0.76247,0.49042,0.44882
55.75,0.48786,0.12151,0.81932,0.27235,0.55609,0.027833,0.40961,0.42613,0.62784,0.51384,1.0367,0.90736,0.57577,0.53641
55.771,0.51447,0.11877,0.78992,0.21329,0.5296,0.065298,0.4678,0.42613,0.6495,0.55239,0.96507,0.85229,0.57577,0.48343
55.792,0.5408,0.11748,0.78402,0.20615,0.53836,0.05291,0.50754,0.44353,0.67132,0.55239,0.94736,0.85229,0.57577,0.50095
55.812,0.61451,0.12913,0.81101,0.14926,0.56554,0.16506,0.56852,0.51466,0.76034,0.65155,0.94736,0.83413,0.68226,0.44882
55.833,0.66268,0.13027,0.80685,0.11025,0.55836,0.22674,0.63108,0.55112,0.80585,0.69228,0.9122,0.81606,0.71869,0.39804
55.854,0.67035,0.14297,0.75415,0.078838,0.55005,0.23849,0.63108,0.55112,0.82885,0.69228,0.84292,0.72725,0.71869,0.38142
55.875,0.67035,0.14297,0.75415,0.078838,0.55005,0.23849,0.63108,0.55112,0.82885,0.69228,0.84292,0.72725,0.71869,0.38142
55.896,0.58144,0.13763,0.71183,0.11365,0.53055,0.16368,0.52769,0.47879,0.73783,0.65155,0.84292,0.64102,0.64628,0.41481
55.917,0.69041,0.14158,0.86915,0.16231,0.58441,0.21591,0.63108,0.58815,0.85201,0.75448,1.0549,0.7981,0.73708,0.43174
55.938,0.69041,0.14158,0.91383,0.20171,0.57522,0.20291,0.63108,0.58815,0.85201,0.79666,1.1467,0.7981,0.71869,0.43174
55.958,0.66268,0.13027,0.94337,0.21379,0.62738,0.10328,0.63108,0.55112,0.80585,0.7755,1.1841,0.87055,0.70042,0.55435
55.979,0.66883,0.12258,1.0009,0.27775,0.63642,0.090502,0.63108,0.56956,0.80585,0.79666,1.3172,0.88891,0.70042,0.57243
56,0.17648,0.067583,0.28796,0.14096,0.17899,0.1131,0.25128,0.11981,0.15835,0.12977,0.40028,0.33381,0.09902,0.25896
56.021,0.18689,0.072059,0.3333,0.1667,0.20255,0.14641,0.26885,0.13348,0.15835,0.14459,0.46051,0.3948,0.09902,0.30608
56.042,0.14986,0.058897,0.25389,0.13837,0.18264,0.15209,0.21691,0.10644,0.12624,0.10116,0.37089,0.28961,0.075103,0.29019
56.062,0.17526,0.052331,0.31303,0.14697,0.20876,0.13762,0.23396,0.13348,0.15835,0.14459,0.41516,0.37934,0.11145,0.30608
56.083,0.15961,0.050858,0.25874,0.10227,0.17754,0.093476,0.21691,0.11981,0.14211,0.14459,0.34201,0.28961,0.11145,0.24364
56.104,0.08237,0.037876,0.099261,0.033013,0.083254,0.027707,0.12086,0.045135,0.081118,0.061228,0.12051,0.11605,0.063663,0.10285
56.125,0.090061,0.019437,0.095794,0.018952,0.059151,0.0063806,0.10604,0.068425,0.095713,0.074096,0.10911,0.10417,0.063663,0.054639
56.146,0.011533,0.014102,0.0069678,0.012069,0.021807,0.03084,0.027255,0,0.007345,0,0,0.020903,0,0.043615
56.167,0.031349,0.014557,0.033767,0.015972,0.038497,0.022829,0.038877,0.014569,0.0406,0.015772,0.046262,0.039268,0.022355,0.054639
56.188,0.011533,0.014102,0.021748,0.0072487,0.018386,0.0068272,0.027255,0,0.007345,0.015772,0.019661,0.029811,0.013559,0.023214
56.208,0.0023447,0.0040611,0.0052572,0.0091057,0.0028856,0.0040808,0.007034,0,0,0.015772,0,0,0.0057711,0
56.229,0.00686,0.0005916,0.0087485,0.0060843,0.0028856,0.0040808,0.007034,0.0062009,0.007345,0.015772,0.0050768,0.005397,0.0057711,0
56.25,0.0023447,0.0040611,0,0,0.0099252,0.0058747,0.007034,0,0,0,0,0,0.0057711,0.014079
56.271,0,0,0.012311,0.021323,0.0058819,0.00015661,0,0,0,0,0.036932,0,0.0057711,0.0059926
56.292,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56.312,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56.354,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56.396,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56.417,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56.438,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56.458,0,0,0.0016923,0.0029311,0,0,0,0,0,0,0.0050768,0,0,0
56.479,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56.521,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56.542,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56.562,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56.583,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56.604,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56.646,0,0,0.012311,0.021323,0,0,0,0,0,0,0.036932,0,0,0
56.667,0,0,0.015421,0.026709,0,0,0,0,0,0,0.046262,0,0,0
56.688,0,0,0.015421,0.026709,0,0,0,0,0,0,0.046262,0,0,0
56.708,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56.729,0,0,0.0016923,0.0029311,0,0,0,0,0,0,0.0050768,0,0,0
56.75,0,0,0.029012,0.050251,0,0,0,0,0,0,0.087037,0,0,0
56.771,0,0,0.051993,0.090055,0,0,0,0,0,0,0.15598,0,0,0
56.792,0,0,0.0093463,0.016188,0,0,0,0,0,0,0.028039,0,0,0
56.812,0,0,0.03265,0.056552,0,0,0,0,0,0,0.097951,0,0,0
56.833,0,0,0.044041,0.076282,0,0,0,0,0,0,0.13212,0,0,0
56.854,0,0,0.047984,0.08311,0,0,0,0,0,0,0.14395,0,0,0
56.875,0,0,0.066196,0.11001,0,0,0,0,0,0,0.19319,0.005397,0,0
56.896,0,0,0.047984,0.08311,0,0,0,0,0,0,0.14395,0,0,0
56.917,0,0,0.044041,0.076282,0,0,0,0,0,0,0.13212,0,0,0
56.938,0,0,0.064429,0.10081,0,0,0,0,0,0,0.18061,0.012679,0,0
56.958,0,0,0.14486,0.1769,0,0,0,0,0,0,0.34201,0.092562,0,0
56.979,0,0,0.16231,0.18973,0,0,0,0,0,0,0.37089,0.11605,0,0
57,0,0,0.004089,0.0070824,0,0,0,0,0,0,0.012267,0,0,0
57.021,0.0099398,0.0055994,0.029084,0.014072,0.016242,0.02297,0.016375,0.0061777,0.0072669,0.036401,0.03799,0.012862,0,0.032485
57.042,0.02267,0.005082,0.015985,0.027687,0.024242,0.026235,0.027002,0.023932,0.017076,0.047956,0,0,0.0056906,0.042793
57.062,0.041957,0.018961,0.036978,0.023626,0.055295,0.047026,0.063578,0.034134,0.028159,0.060082,0.03799,0.012862,0.022042,0.088547
57.083,0.15727,0.035695,0.15002,0.028537,0.1061,0.028877,0.19826,0.13298,0.14059,0.17186,0.16048,0.11773,0.085679,0.12652
57.104,0.27898,0.070325,0.25894,0.047235,0.23212,0.11861,0.35693,0.22029,0.25972,0.30218,0.26611,0.20853,0.14825,0.31599
57.125,0.35205,0.12271,0.3046,0.06129,0.29879,0.11587,0.49273,0.26708,0.29633,0.35474,0.32278,0.23627,0.21686,0.38072
57.146,0.40957,0.16191,0.28725,0.089064,0.3692,0.11144,0.59546,0.2993,0.33394,0.37266,0.29415,0.19493,0.2904,0.448
57.167,0.44348,0.20573,0.27193,0.080062,0.39312,0.10193,0.6808,0.3157,0.33394,0.35474,0.26611,0.19493,0.32104,0.46519
57.188,0.47471,0.19768,0.32145,0.078461,0.4462,0.17701,0.70256,0.34905,0.37251,0.39077,0.33731,0.23627,0.32104,0.57137
57.208,0.4318,0.14263,0.27808,0.095578,0.39312,0.10193,0.59546,0.366,0.33394,0.37266,0.28005,0.18153,0.32104,0.46519
57.229,0.43751,0.13898,0.33672,0.12199,0.39649,0.17135,0.59546,0.38312,0.33394,0.46508,0.32278,0.22231,0.27533,0.51765
57.25,0.47738,0.15809,0.38493,0.13616,0.46946,0.27454,0.65921,0.40042,0.37251,0.52267,0.38171,0.25041,0.27533,0.66358
57.271,0.55457,0.22461,0.4929,0.22905,0.42713,0.12802,0.81381,0.41788,0.43203,0.52267,0.70561,0.25041,0.3366,0.51765
57.292,0.47555,0.2156,0.48169,0.07022,0.27221,0.025721,0.72449,0.34905,0.35311,0.52267,0.52179,0.40061,0.2904,0.25402
57.312,0.44181,0.18827,0.27794,0.18778,0.21428,0.086338,0.65921,0.33228,0.33394,0.46508,0.089539,0.27921,0.27533,0.15323
57.333,0.56045,0.21942,0.76729,0.090374,0.27457,0.13242,0.81381,0.43551,0.43203,0.72523,0.70561,0.87103,0.36821,0.18093
57.354,0.73672,0.35513,0.85092,0.01624,0.34653,0.19372,1.1458,0.50762,0.55673,0.85403,0.86539,0.83335,0.48351,0.20955
57.375,0.85181,0.43189,0.92297,0.14844,0.39572,0.22164,1.3483,0.56332,0.64375,0.96529,0.75797,1.0457,0.55245,0.239
57.396,0.82962,0.42862,0.85828,0.11839,0.42634,0.17835,1.3225,0.5446,0.62172,0.94276,0.72296,0.90912,0.55245,0.30023
57.417,0.81879,0.393,1.0095,0.16912,0.43512,0.19077,1.2713,0.56332,0.62172,0.98795,1.1883,0.85214,0.57001,0.30023
57.438,0.79354,0.34941,0.86065,0.1328,0.44396,0.20328,1.1956,0.56332,0.62172,0.98795,0.72296,0.87103,0.5877,0.30023
57.458,0.76343,0.3323,0.69082,0.25003,0.44508,0.22689,1.1458,0.5446,0.59987,0.94276,0.44274,0.68696,0.60552,0.28464
57.479,0.71025,0.29288,0.59612,0.29512,0.40594,0.25706,1.048,0.52603,0.55673,0.89812,0.30839,0.58187,0.5877,0.22417
57.5,0.60036,0.22511,0.54656,0.30789,0.3461,0.29183,0.85942,0.48936,0.45231,0.876,0.26611,0.49756,0.55245,0.13974
57.521,0.51544,0.16941,0.6101,0.31247,0.30577,0.3242,0.70256,0.47125,0.37251,0.94276,0.32278,0.56476,0.53502,0.076527
57.542,0.4663,0.1108,0.48227,0.38162,0.2789,0.36221,0.57455,0.47125,0.35311,0.89812,0.1481,0.40061,0.53502,0.022777
57.562,0.40231,0.099121,0.47774,0.33218,0.2447,0.33774,0.49273,0.41788,0.29633,0.85403,0.22521,0.35397,0.48351,0.00588
57.583,0.31522,0.081956,0.60684,0.25943,0.23331,0.32995,0.33836,0.38312,0.22418,0.89812,0.52179,0.40061,0.46661,0
57.604,0.29735,0.071016,0.53225,0.29777,0.21662,0.30634,0.30188,0.366,0.22418,0.876,0.36678,0.35397,0.43324,0
57.625,0.2917,0.063053,0.40955,0.33391,0.20021,0.28315,0.30188,0.34905,0.22418,0.78898,0.16048,0.27921,0.40043,0
57.646,0.27437,0.063273,0.4405,0.30304,0.20021,0.28315,0.28398,0.33228,0.20684,0.78898,0.23868,0.29385,0.40043,0
57.667,0.33361,0.048461,0.29454,0.34992,0.20021,0.28315,0.35693,0.366,0.2779,0.68347,0.0052218,0.19493,0.40043,0
57.688,0.38946,0.069612,0.30511,0.31731,0.22462,0.27172,0.45294,0.40042,0.31501,0.66282,0.057579,0.19493,0.41676,0.032485
57.708,0.34784,0.078876,0.28656,0.27583,0.20836,0.24873,0.43333,0.33228,0.2779,0.6018,0.089539,0.16834,0.38424,0.032485
57.729,0.39125,0.091509,0.32552,0.25677,0.20836,0.24873,0.49273,0.366,0.31501,0.62198,0.17306,0.18153,0.38424,0.032485
57.75,0.39797,0.10275,0.25179,0.28639,0.21091,0.22246,0.51291,0.366,0.31501,0.58177,0.067921,0.10568,0.36821,0.053608
57.771,0.45036,0.12577,0.22253,0.29862,0.21443,0.19502,0.59546,0.38312,0.37251,0.56191,0,0.10568,0.35233,0.076527
57.792,0.49635,0.14107,0.20821,0.29217,0.23295,0.16883,0.65921,0.41788,0.41197,0.54221,0,0.082411,0.35233,0.11356
57.812,0.50943,0.14888,0.25882,0.22949,0.26199,0.17289,0.6808,0.43551,0.41197,0.52267,0.1481,0.10568,0.38424,0.13974
57.833,0.51668,0.16141,0.21347,0.27417,0.25278,0.14078,0.70256,0.43551,0.41197,0.52267,0,0.11773,0.35233,0.15323
57.854,0.53661,0.16306,0.22287,0.24538,0.26072,0.15201,0.72449,0.4533,0.43203,0.5033,0.047588,0.11773,0.36821,0.15323
57.875,0.53013,0.14957,0.25428,0.20186,0.26874,0.16335,0.70256,0.43551,0.45231,0.48411,0.17306,0.10568,0.38424,0.15323
57.896,0.52205,0.1379,0.31794,0.18554,0.26874,0.16335,0.6808,0.4533,0.43203,0.48411,0.35197,0.11773,0.38424,0.15323
57.917,0.49635,0.14107,0.28438,0.18578,0.26199,0.17289,0.65921,0.41788,0.41197,0.46508,0.29415,0.093904,0.38424,0.13974
57.938,0.48921,0.1287,0.33155,0.19562,0.2489,0.1914,0.63779,0.41788,0.41197,0.44624,0.44274,0.10568,0.38424,0.11356
57.958,0.38205,0.11464,0.31402,0.18065,0.21654,0.2145,0.51291,0.2993,0.33394,0.40908,0.4273,0.10568,0.36821,0.064869
57.979,0.3261,0.093019,0.24509,0.1795,0.1897,0.20776,0.43333,0.26708,0.2779,0.37266,0.32278,0.039835,0.3366,0.042793
58,0.037321,0.029433,0.22413,0.38235,0.08698,0.09117,0.064849,0.006295,0.04082,0.0067731,0.66562,0,0.022514,0.15145
58.021,0.052603,0.035601,0.33396,0.45448,0.077271,0.04946,0.092601,0.024387,0.04082,0.049314,0.8581,0.094466,0.042298,0.11224
58.042,0.052603,0.035601,0.17535,0.19312,0.078578,0.065716,0.092601,0.024387,0.04082,0.026242,0.3935,0.10632,0.032109,0.12505
58.062,0.071302,0.04899,0.039479,0.06838,0.085416,0.11258,0.12213,0.024387,0.067388,0,0,0.11844,0.0058122,0.16502
58.083,0.068103,0.053674,0.11186,0.13648,0.11248,0.11366,0.12213,0.01479,0.067388,0,0.26392,0.071654,0.032109,0.19285
58.104,0.037321,0.029433,0.23706,0.25,0.08698,0.09117,0.064849,0.006295,0.04082,0.037432,0.51745,0.15628,0.022514,0.15145
58.125,0.025135,0.02371,0.43241,0.37049,0.071013,0.04061,0.051758,0.006295,0.017353,0.11634,0.84011,0.34077,0.042298,0.099729
58.146,0.020977,0.016791,0.54397,0.41601,0.053207,0.015429,0.039285,0.006295,0.017353,0.16118,0.9867,0.48402,0.042298,0.064117
58.167,0.01345,0.0062046,0.65417,0.4233,0.037204,0.0072041,0.016701,0.006295,0.017353,0.19262,1.0243,0.74561,0.032109,0.042298
58.188,0.0048308,0.0041859,0.74135,0.47049,0.022882,0.013049,0.0071076,0,0.0073847,0.20876,1.1005,0.91476,0.013655,0.032109
58.208,0.0023692,0.0041036,0.64204,0.41988,0.014163,0.01181,0.0071076,0,0,0.19262,1.0243,0.70922,0.0058122,0.022514
58.229,0.0024616,0.0042635,0.63186,0.44399,0.0029061,0.0041098,0,0,0.0073847,0.16118,1.0432,0.69119,0,0.0058122
58.25,0,0,0.5914,0.43908,0,0,0,0,0,0.13096,1.0054,0.63779,0,0
58.271,0,0,0.51046,0.40798,0.0029061,0.0041098,0,0,0,0.11634,0.93102,0.48402,0,0.0058122
58.292,0,0,0.56821,0.43724,0,0,0,0,0,0.13096,1.0054,0.56822,0,0
58.312,0,0,0.54427,0.4089,0,0,0,0,0,0.11634,0.93102,0.58544,0,0
58.333,0,0,0.53014,0.43993,0,0,0,0,0,0.088219,0.96805,0.53417,0,0
58.354,0,0,0.40076,0.38991,0,0,0,0,0,0.026242,0.80442,0.37162,0,0
58.375,0,0,0.32201,0.35316,0,0,0,0,0,0,0.69971,0.26633,0,0
58.396,0,0,0.27602,0.32346,0,0,0,0,0,0,0.63194,0.19611,0,0
58.417,0,0,0.13633,0.21033,0,0,0,0,0,0,0.37856,0.030422,0,0
58.438,0,0,0.16486,0.25165,0,0,0,0,0,0,0.45452,0.040073,0,0
58.458,0,0,0.092584,0.16036,0,0,0,0,0,0,0.27775,0,0,0
58.479,0,0,0.11636,0.20154,0,0,0,0,0,0,0.34907,0,0,0
58.5,0,0,0.12125,0.21001,0,0,0,0,0,0,0.36375,0,0,0
58.521,0,0,0.10195,0.17659,0,0,0,0,0,0,0.30586,0,0,0
58.542,0,0,0.029604,0.051275,0,0,0,0,0,0,0.088811,0,0,0
58.562,0,0,0.053057,0.091897,0,0,0,0,0,0,0.15917,0,0,0
58.583,0,0,0.033316,0.057705,0,0,0,0,0,0,0.099948,0,0,0
58.604,0,0,0.0017265,0.0029904,0,0,0,0,0,0,0.0051796,0,0,0
58.625,0,0,0.022457,0.038896,0,0,0,0,0,0,0.06737,0,0,0
58.646,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.667,0,0,0.0017265,0.0029904,0,0,0,0,0,0,0.0051796,0,0,0
58.688,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.708,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.729,0,0,0.004056,0.0070252,0,0,0,0,0,0,0.012168,0,0,0
58.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.771,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.792,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.812,0,0,0.004056,0.0070252,0,0,0,0,0,0,0.012168,0,0,0
58.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.854,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.875,0,0,0,0,0.0029061,0.0041098,0,0,0,0,0,0,0,0.0058122
58.896,0,0,0.004056,0.0070252,0.021149,0.029909,0,0,0,0,0.012168,0,0,0.042298
58.917,0,0,0,0,0.026494,0.037468,0,0,0,0,0,0,0,0.052988
58.938,0,0,0.004056,0.0070252,0.032059,0.045338,0,0,0,0,0.012168,0,0,0.064117
58.958,0,0,0,0,0.056122,0.079369,0,0,0,0,0,0,0,0.11224
58.979,0,0,0.012561,0.021756,0.069059,0.097665,0,0,0,0,0.037682,0,0,0.13812
59,0,0,0.046927,0.057182,0.032202,0.045541,0,0,0,0,0.11062,0.030165,0,0.064404
59.021,0.038263,0.011979,0.069241,0.042308,0.087173,0.091861,0.051649,0.034586,0.028554,0.026058,0.11062,0.071046,0.022217,0.15213
59.042,0.046677,0.015919,0.041359,0.013775,0.058859,0.024211,0.064713,0.034586,0.040732,0.037169,0.056743,0.030165,0.041739,0.075979
59.062,0.051849,0.035253,0.037655,0.016657,0.091907,0.085166,0.092407,0.034586,0.028554,0.026058,0.056743,0.030165,0.031686,0.15213
59.083,0.039961,0.033399,0.01126,0.0054991,0.096553,0.11749,0.078318,0.024249,0.017315,0.015803,0.0051463,0.012829,0.013475,0.17963
59.104,0.043707,0.030051,0.01239,0.02146,0.059799,0.039758,0.078318,0.024249,0.028554,0.037169,0,0,0.031686,0.087912
59.125,0.0197,0.010801,0.1518,0.14519,0.022701,0.012707,0.027483,0.024249,0.0073688,0.087598,0.31803,0.049774,0.031686,0.013716
59.146,0.026461,0.0086805,0.21737,0.19306,0.015843,0.022405,0.027483,0.034586,0.017315,0.14488,0.43619,0.071046,0.031686,0
59.167,0.049759,0.020326,0.17003,0.11512,0.031635,0.044738,0.051649,0.069074,0.028554,0.16005,0.28982,0.060226,0.063269,0
59.188,0.037706,0.016788,0.25455,0.18891,0.026144,0.036973,0.027483,0.057081,0.028554,0.19126,0.46698,0.10541,0.052288,0
59.208,0.0341,0.02077,0.38502,0.19568,0.031635,0.044738,0.016666,0.057081,0.028554,0.20729,0.59472,0.35306,0.063269,0
59.229,0.0341,0.02077,0.49114,0.31243,0.037319,0.052778,0.016666,0.057081,0.028554,0.22357,0.83449,0.41535,0.074639,0
59.25,0.0341,0.02077,0.60688,0.38383,0.037319,0.052778,0.016666,0.057081,0.028554,0.2569,1.0174,0.54635,0.074639,0
59.271,0.025481,0.037932,0.71433,0.40336,0.037319,0.052778,0,0.069074,0.0073688,0.32634,1.1315,0.68516,0.074639,0
59.292,0.024799,0.029267,0.64219,0.38568,0.0461,0.056938,0,0.057081,0.017315,0.29117,1.0551,0.58035,0.086361,0.0058381
59.312,0.042237,0.034511,0.52708,0.35172,0.049204,0.069585,0.016666,0.081491,0.028554,0.2569,0.92477,0.39957,0.098408,0
59.333,0.019027,0.032956,0.35074,0.22744,0.043181,0.061067,0,0.057081,0,0.19126,0.61118,0.24977,0.086361,0
59.354,0,0,0.12997,0.12758,0.015843,0.022405,0,0,0,0.074245,0.27594,0.039734,0.031686,0
59.375,0,0,0.061323,0.055708,0.011108,0.01571,0,0,0,0.048968,0.12217,0.012829,0.022217,0
59.396,0,0,0.075796,0.1045,0,0,0,0,0,0.026058,0.19587,0.0054609,0,0
59.417,0,0,0.057039,0.06915,0,0,0,0,0,0.037169,0.13395,0,0,0
59.438,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.458,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.479,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.521,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.542,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.562,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.583,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.604,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.646,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.688,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.708,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.729,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.75,0,0,0.0066437,0.011507,0,0,0,0,0,0,0.019931,0,0,0
59.771,0,0,0.0094745,0.01641,0.006858,0.0096986,0,0,0,0,0.028424,0,0,0.013716
59.792,0,0,0.01248,0.021615,0.006858,0.0096986,0,0,0,0,0.037439,0,0,0.013716
59.812,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.833,0,0,0,0,0.002919,0.0041282,0,0,0,0,0,0,0,0.0058381
59.854,0,0,0.0017154,0.0029712,0.021243,0.030043,0,0,0,0,0.0051463,0,0,0.042487
59.875,0,0,0,0,0.021243,0.030043,0,0,0,0,0,0,0,0.042487
59.896,0,0,0,0,0.021243,0.030043,0,0,0,0,0,0,0,0.042487
59.917,0.0055554,0.0096223,0.0017154,0.0029712,0.037989,0.053725,0.016666,0,0,0,0.0051463,0,0,0.075979
59.938,0.0091609,0.015867,0.0066437,0.011507,0.050088,0.070836,0.027483,0,0,0,0.019931,0,0,0.10018
59.958,0.013068,0.022634,0.0017154,0.0029712,0.043956,0.062163,0.039203,0,0,0,0.0051463,0,0,0.087912
59.979,0.028192,0.043522,0.01248,0.021615,0.076064,0.10757,0.078318,0.0062594,0,0,0.037439,0,0,0.15213
60,0,0,0.035935,0.031916,0,0,0,0,0,0.060983,0.046822,0,0,0
60.021,0.017118,0.010735,0.059065,0.040356,0.0097107,0.0053574,0.027744,0.0062772,0.017334,0.087072,0.077316,0.012808,0.013499,0.0059224
60.042,0.031825,0.018905,0.045753,0.037834,0.022599,0.00048464,0.052141,0.014748,0.028585,0.087072,0.037379,0.012808,0.022256,0.022941
60.062,0.074704,0.037102,0.0659,0.035332,0.047905,0.0086152,0.10796,0.034684,0.081469,0.10076,0.066826,0.030114,0.041813,0.053997
60.083,0.098715,0.054362,0.047863,0.048511,0.042458,0.00091184,0.15432,0.045692,0.096129,0.10076,0.037379,0.0054517,0.041813,0.043102
60.104,0.12668,0.099827,0.14054,0.056824,0.13723,0.10444,0.23821,0.045692,0.096129,0.14401,0.19555,0.082062,0.063381,0.21108
60.125,0.12833,0.13767,0.13512,0.0656,0.19085,0.18026,0.27375,0,0.11125,0.11483,0.20847,0.082062,0.063381,0.31831
60.146,0.16797,0.11344,0.037556,0.016671,0.15206,0.12542,0.2919,0.069271,0.14273,0.025903,0.056651,0.030114,0.063381,0.24075
60.167,0.16192,0.10358,0.0059818,0.0064453,0.10886,0.064323,0.27375,0.069271,0.14273,0,0.005138,0.012808,0.063381,0.15435
60.188,0.15966,0.078244,0.024734,0.011279,0.088885,0.036068,0.23821,0.081724,0.15904,0.015709,0.037379,0.021115,0.063381,0.11439
60.208,0.15422,0.078872,0.016729,0.018995,0.10207,0.054717,0.23821,0.081724,0.14273,0,0.037379,0.012808,0.063381,0.14076
60.229,0.14843,0.069734,0.012903,0.012952,0.10207,0.054717,0.22084,0.081724,0.14273,0.025903,0,0.012808,0.063381,0.14076
60.25,0.16982,0.081179,0.053088,0.049943,0.17506,0.15793,0.25585,0.094565,0.15904,0,0.099141,0.060124,0.063381,0.28673
60.271,0.17422,0.075198,0.059083,0.051884,0.22674,0.19831,0.25585,0.10776,0.15904,0.0066856,0.11044,0.060124,0.086514,0.36697
60.292,0.17422,0.075198,0.035447,0.030895,0.22458,0.17819,0.25585,0.10776,0.15904,0,0.056651,0.04969,0.098582,0.35058
60.312,0.16554,0.087242,0.019497,0.016907,0.20051,0.14414,0.25585,0.081724,0.15904,0,0.028378,0.030114,0.098582,0.30243
60.333,0.11583,0.031136,0.014061,0.015155,0.094017,0.02395,0.12304,0.081724,0.14273,0,0.01207,0.030114,0.11095,0.077082
60.354,0.067874,0.010921,0.016729,0.018995,0.10045,0.019711,0.079064,0.057243,0.067315,0,0.037379,0.012808,0.086514,0.11439
60.375,0.0049161,0.0085149,0.050696,0.063538,0.13723,0.10444,0,0.014748,0,0,0.12197,0.030114,0.063381,0.21108
60.396,0.0049161,0.0085149,0.017424,0.025604,0.13723,0.10444,0,0.014748,0,0,0.046822,0.0054517,0.063381,0.21108
60.417,0.005778,0.010008,0.06323,0.053286,0.1391,0.12263,0,0,0.017334,0.0738,0.11044,0.0054517,0.05238,0.22581
60.438,0,0,0.034591,0.033475,0.088302,0.093403,0,0,0,0.036947,0.066826,0,0.022256,0.15435
60.458,0,0,0.095027,0.098251,0.17005,0.23237,0,0,0,0.036947,0.20847,0.039667,0.0057458,0.33436
60.479,0,0,0.078087,0.10194,0.15915,0.22508,0,0,0,0.025903,0.19555,0.012808,0,0.31831
60.5,0,0,0.070922,0.064854,0.11291,0.15967,0,0,0,0.036947,0.1457,0.030114,0,0.22581
60.521,0,0,0.080889,0.12227,0.12794,0.18094,0,0,0,0,0.22155,0.021115,0,0.25588
60.542,0,0,0.065184,0.1129,0.11291,0.15967,0,0,0,0,0.19555,0,0,0.22581
